ligand_id,ligand_name,num_atoms,spm_score,molskill_score,is_ns
7102,NS-022441858-0000,29,-0.101904,-3.230000,Yes
7103,m_282030____21903018____28988390____21963258,28,-1.244666,7.322877,No
7104,NS-023362166-0000,20,-1.855265,-9.970000,Yes
7105,m_279130____28137330____28161478____19180444,27,-0.276031,-2.429162,No
7106,s_2230____25583966____6438950,21,-0.062573,-0.167728,No
7107,s_11____25836982____2009412,23,-0.648471,-19.589724,No
7108,s_11____28469260____26269998,26,-1.901458,1.077694,No
7109,NS-042482414-0000,30,0.166472,0.580000,Yes
7110,m_274552____23521804____24999666____25055136,27,-0.969164,1.785038,No
7111,NS-000547318-0000,14,-0.150596,-3.810000,Yes
7112,s_282770____26504380____26579654,23,-0.445438,-14.711555,No
7113,NS-013871380-0000,22,-0.307952,1.640000,Yes
7114,m_282151____25177174____25164510____27569582,25,-0.680795,12.310693,No
7115,m_282155____26922988____27063740____26432134,26,-0.469678,6.351294,No
7116,m_279130____28086388____28139472____28196384,24,-0.628559,-14.645802,No
7117,NS-019826649-0000,21,-0.289330,11.150000,Yes
7118,m_274552____23520612____15956356____15982014,29,-0.830334,13.226315,No
7119,s_22____9477588____30377692,28,-1.310080,9.704019,No
7120,m_274552____23521780____15959882____25049122,26,-0.405225,18.002388,No
7121,m_275592____15865552____14141760____19069638,26,-1.332916,6.959024,No
7122,NS-043774431-0001,15,-2.108140,2.560000,Yes
7123,m_282151____34447058____28040510____25248186,25,-0.069111,-9.613790,No
7124,NS-042261879-0000,17,-0.313086,1.780000,Yes
7125,m_11____16724526____22136014,21,-1.102080,12.069444,No
7126,NS-012563046-0000,21,-0.703976,0.000000,Yes
7127,m_274552____23520288____24979590____15976820,28,-1.578538,11.145280,No
7128,m_274552____23519726____24967238____15985052,27,-0.903254,4.020305,No
7129,m_275592____24341982____18927370____14128998,28,-0.668113,1.789983,No
7130,m_275592____14114772____14140480____25326312,26,-1.596219,7.991132,No
7131,m_275592____14114752____14140832____14129160,27,-1.132495,-7.400926,No
7132,s_2718____29037688____29064090,29,-1.194602,-8.862963,No
7133,NS-042298165-0000,28,-1.339411,-3.180000,Yes
7134,m_282151____31561308____25194758____30480422,26,-0.796073,-10.980714,No
7135,m_274552____18613154____25008602____15974598,28,-1.160657,-1.088809,No
7136,m_274552____18613034____24966330____13453954,23,-0.717160,3.568713,No
7137,m_275592____18896936____15841256____14134828,29,-0.654743,-8.508025,No
7138,NS-017357569-0000,30,-0.896096,-2.270000,Yes
7139,s_2718____12052874____12122762,24,-1.158877,1.503864,No
7140,NS-013181492-0000,23,0.411543,2.680000,Yes
7141,m_275592____14115186____13187008____21843680,26,-1.015743,-11.312509,No
7142,m_275592____14115118____27861292____14129268,26,-1.355272,19.722828,No
7143,m_282490____23957880____29699472____23974424,25,-0.682748,14.528533,No
7144,NS-023614813-000021alpha-ajmalan-1721-diol,24,-3.452641,12.930000,Yes
7145,m_274552____23518408____25000342____15983902,24,-0.948369,-2.412047,No
7146,m_276450____14193016____27784066____18937616,25,-0.431086,4.149504,No
7147,NS-000532383-0000,13,0.474219,4.520000,Yes
7148,m_40____15731040____17626192,23,-0.605982,-18.646347,No
7149,NS-019363727-0000,24,-1.621777,10.570000,Yes
7150,s_2718____8376476____21220978,29,-1.122582,7.532127,No
7151,m_274552____23522656____24933872____15977016,22,0.068966,4.877136,No
7152,s_1458____25945800____15365816,21,-0.284442,-9.629148,No
7153,m_279130____28100216____28595602____28193498,28,-1.270460,-7.821421,No
7154,NS-014912264-0000,28,-1.181655,0.570000,Yes
7155,s_2430____17627052____22582050,26,-0.726352,-6.091003,No
7156,s_271948____24491526____9929574,26,-1.225969,8.493894,No
7157,NS-015225239-0000,25,-0.674040,-6.460000,Yes
7158,m_274552____18613016____24977840____15982584,27,-1.704592,-11.883279,No
7159,m_274552____18613126____13733646____25025896,28,-0.979278,11.367029,No
7160,m_274552____23521566____24975150____15979422,24,-2.304741,3.414191,No
7161,NS-019989832-0000,27,-0.791899,-13.300000,Yes
7162,m_276450____14193334____15585602____28204144,26,-0.614843,-4.485590,No
7163,m_282030____21903890____28988390____21936110,27,-0.929558,-11.089513,No
7164,NS-017939395-0000,24,-0.030988,-2.290000,Yes
7165,s_68____28160132____1081488,22,0.055315,-17.461666,No
7166,NS-017246027-0000,26,-0.268619,-2.680000,Yes
7167,m_281630____20785508____21624934____20772870,28,-0.625906,4.680573,No
7168,NS-021454369-0000,19,-0.735069,-6.150000,Yes
7169,m_274552____23522078____13185076____25046756,24,-0.616636,0.860116,No
7170,m_274552____18757970____15962344____15986866,19,0.661338,11.000710,No
7171,m_282155____26917624____26430858____26906760,25,0.019523,-4.086305,No
7172,NS-016095785-0000,20,-0.874433,-11.310000,Yes
7173,s_271948____9945438____13262270,27,-1.906973,5.816912,No
7174,s_2718____18359292____10978680,29,-1.202682,2.752795,No
7175,s_11____24396208____20495734,26,-0.561037,5.846081,No
7176,s_2430____6958284____26861504,25,-0.579075,-0.107446,No
7177,m_275592____25037288____18921930____15860246,25,-0.739479,-16.477297,No
7178,m_274552____23519864____25002688____25046760,26,-2.044349,18.965134,No
7179,s_2430____10122518____4601916,24,-0.944068,-7.486934,No
7180,m_275592____15865824____13187060____15862726,25,-1.590425,-1.247996,No
7181,NS-020364547-0000,25,-0.684669,9.690000,Yes
7182,m_280530____18830780____18862138____23098678,27,-0.017719,4.738669,No
7183,NS-025075714-0000,29,-0.846158,-6.460000,Yes
7184,m_282030____21929232____28991018____21940626,26,-1.058265,14.512130,No
7185,s_2430____5345270____14186820,24,-0.874898,-10.702055,No
7186,NS-019554802-0000,27,-0.138788,3.130000,Yes
7187,m_276452____14193586____14226368____21065674,28,-1.158382,-12.509852,No
7188,m_282151____25176436____25183480____25278446,27,-1.107961,-1.049309,No
7189,m_275592____15865818____21830758____15863270,25,-1.970567,10.304585,No
7190,m_274552____23520502____24985050____15982222,27,-1.239054,2.194430,No
7191,m_274552____23519828____15945526____15986800,27,-1.199805,5.093853,No
7192,m_11____22184338____22009468,21,-0.915703,3.689210,No
7193,NS-044148528-0000,20,0.570531,-4.170000,Yes
7194,m_275592____26386310____14139000____14131014,28,-1.228636,-10.304881,No
7195,m_40____13465920____11678022,14,0.269492,18.339355,No
7196,NS-015229317-0000,31,-0.647149,2.900000,Yes
7197,m_275592____15865822____25318072____15857644,28,-0.662813,16.764408,No
7198,NS-012330650-0000,21,-0.392096,9.560000,Yes
7199,m_274552____20655664____24977894____13454076,23,-1.346056,13.684767,No
7200,NS-019842054-0000,29,-1.983289,3.010000,Yes
7201,s_2718____5175928____29066232,20,-0.099430,-3.717917,No
7202,NS-006558244-0000,17,-0.752744,1.650000,Yes
7203,m_281630____20803430____21628896____20772848,28,-0.809686,11.362571,No
7204,NS-019303330-0000,24,-0.462451,-6.850000,Yes
7205,m_274552____23522740____25001480____25023684,26,-1.709653,-0.414946,No
7206,s_270004____24163696____9276514,21,-0.588180,21.285583,No
7207,m_274552____18757970____15972528____13454384,22,-0.811369,6.107245,No
7208,m_276450____27871344____27785122____14214610,28,-1.009846,4.591354,No
7209,NS-022355820-0000,24,-0.200788,-8.950000,Yes
7210,m_275592____14114862____14139202____21838934,28,-1.267336,9.483168,No
7211,m_275592____18896410____13187228____25329022,29,-1.197223,4.955416,No
7212,NS-050054161-0000,23,-1.596004,-17.450000,Yes
7213,s_40____11566864____9630762,19,0.096995,-1.206653,No
7214,NS-023366283-0000,26,-0.425618,-3.090000,Yes
7215,m_11____13946316____26269764,22,-2.069350,-4.659308,No
7216,m_279130____28137174____28185692____28196152,25,-0.461465,-10.366371,No
7217,NS-020351427-0000,20,-0.409055,-6.590000,Yes
7218,m_274552____19121914____15971878____15979844,25,-1.439894,9.960397,No
7219,NS-008012311-0000,22,-1.303676,-2.420000,Yes
7220,m_275592____24627810____25319190____13186836,27,-0.998660,-0.931798,No
7221,m_274552____23522670____24980620____15987790,25,-0.734604,-8.355496,No
7222,NS-019922058-0000,26,-1.099781,2.310000,Yes
7223,m_274552____23519416____25002740____15982708,25,-1.216148,9.063684,No
7224,m_274552____23521984____24987534____15980356,27,-0.359122,1.949060,No
7225,s_22____10068208____27320722,28,-0.436772,7.404824,No
7226,NS-021658888-0000,23,-1.293064,-4.350000,Yes
7227,m_282151____25185688____25168022____25255600,27,-1.061989,-17.695499,No
7228,NS-019389111-0000,24,0.458533,-13.980000,Yes
7229,m_275592____18896230____14139284____19055008,25,-0.481799,-16.360033,No
7230,NS-050079395-0000,24,-0.988390,1.920000,Yes
7231,s_279392____16576348____26893268,27,-1.259452,0.595626,No
7232,m_275592____14114918____21826906____13186740,29,-1.956515,6.178581,No
7233,m_274552____23521612____13735608____25043792,28,-1.227856,15.020633,No
7234,m_275054____31214884____19076478____19080310,27,-2.028913,11.810690,No
7235,m_275592____14114428____14138740____21840502,29,-1.198111,11.875946,No
7236,NS-020251585-0001,20,-0.915765,2.100000,Yes
7237,m_2708____32259328____19747528,22,-1.115932,-1.341570,No
7238,NS-042264796-0000,22,-0.413093,-1.370000,Yes
7239,s_2718____868990____29068984,25,-0.026179,-7.060169,No
7240,s_276436____14084446____17755858,27,-1.106382,-12.689412,No
7241,NS-014086652-0000,27,-1.167322,12.540000,Yes
7242,s_272430____26337182____18681498,19,-1.428191,-8.980890,No
7243,NS-015860149-0000,27,-1.189261,3.800000,Yes
7244,m_275592____14115132____15841588____15856694,26,-0.291482,-7.281759,No
7245,NS-021529852-0000,23,-0.798201,-10.130000,Yes
7246,m_275592____18896832____14139074____21836134,28,-1.546502,14.910132,No
7247,NS-020052583-0000,24,-1.800973,1.450000,Yes
7248,s_11____16531050____13215672,20,-0.768740,0.617673,No
7249,NS-019291142-0000,21,-0.210477,-1.070000,Yes
7250,m_279130____28137260____28172028____28193628,23,-1.038994,10.448558,No
7251,m_274552____23519918____24984760____13454488,28,-1.413996,-6.637035,No
7252,NS-022434498-0000,24,-0.884352,20.610000,Yes
7253,m_274552____23522454____13185884____15986934,28,-1.265216,4.778443,No
7254,NS-023552910-0000,23,0.039087,-6.330000,Yes
7255,m_282151____27581406____32178686____27653856,25,-1.164406,2.857155,No
7256,NS-015299615-0000,24,-0.446705,-1.420000,Yes
7257,m_282490____23963088____23973866____23971832,22,-0.816409,16.033306,No
7258,s_40____27080244____23160070,24,-0.610195,7.151664,No
7259,NS-017370441-0000,29,0.193387,-0.380000,Yes
7260,s_2230____11757232____804424,21,-0.705212,11.755431,No
7261,NS-014513412-0000,24,0.041687,-7.470000,Yes
7262,m_275592____27363514____25317574____14129962,28,-2.058994,-16.048153,No
7263,NS-017764112-0000,20,-0.070136,24.360000,Yes
7264,m_275592____14114506____15845992____15859558,27,-1.326269,0.104722,No
7265,NS-021912639-0000,24,-0.980686,-15.720000,Yes
7266,m_274552____23520108____13184990____13454394,25,-1.616644,-17.992680,No
7267,m_276450____14192954____27787870____19496918,28,-0.414017,-3.789408,No
7268,m_282155____28503740____26902870____26897814,25,-1.158559,8.500525,No
7269,NS-049965402-0000,23,0.280030,-12.830000,Yes
7270,m_274552____23521568____24995198____15985428,26,0.549765,-2.855789,No
7271,NS-012967623-0000,26,-0.870322,-3.350000,Yes
7272,m_280130____17912624____17824652,21,-0.539713,-4.084821,No
7273,s_2718____15105554____29069238,28,-0.840301,12.959056,No
7274,NS-009553460-0000,8,-1.153968,15.120000,Yes
7275,m_274552____23519574____24933182____15982144,27,-0.351131,-0.603281,No
7276,s_4____10347894____23165056,15,0.788991,1.023072,No
7277,NS-009225815-0000,24,-1.107720,-6.690000,Yes
7278,m_275592____25037198____18922978____25328670,28,-1.621239,4.510605,No
7279,NS-021524436-0000,22,-0.298177,2.710000,Yes
7280,m_274552____23521990____15955912____15986226,28,-1.280585,-4.261228,No
7281,NS-013992959-0000,26,0.184935,-1.200000,Yes
7282,m_279130____28137286____28151150____28194342,28,-1.500834,4.513861,No
7283,m_274552____23519290____24971778____13454472,25,-1.197864,7.882487,No
7284,NS-019769807-0000,29,-0.031381,-4.290000,Yes
7285,m_2708____6671336____24001302,23,-1.450993,13.517360,No
7286,m_282151____27633744____25213716____25246710,28,-0.649907,-8.136609,No
7287,m_276450____27871554____27795678____18705708,28,-0.799644,-9.426342,No
7288,NS-023419995-0000,24,-1.150652,-7.800000,Yes
7289,m_275592____18896322____14140042____19053458,25,-1.166016,15.534850,No
7290,m_275592____14114752____15841718____15858556,27,-0.952856,-6.343950,No
7291,m_275592____14114494____14140680____14133724,27,-1.177200,4.217955,No
7292,NS-012380722-0000,20,-1.504169,5.350000,Yes
7293,m_274552____23521804____24998152____15987882,25,-1.171940,3.833287,No
7294,m_274552____23522412____15961928____25032132,24,-0.737730,-9.784293,No
7295,NS-019703678-0000,24,-0.277591,-6.370000,Yes
7296,s_22____25801228____13968914,24,-1.232580,-16.625074,No
7297,NS-042267224-0000,34,-1.127292,-4.890000,Yes
7298,s_27____25546648____13206166,22,-0.715991,18.991493,No
7299,s_20____29016766____14935486,27,-1.462492,-17.218445,No
7300,m_279130____28137094____28149584____28194312,28,-0.437892,9.217664,No
7301,NS-023393165-0000,24,-0.613921,-4.330000,Yes
7302,m_282490____23944984____23978458____23974424,27,-0.641711,17.099810,No
7303,s_2708____6391534____26876600,22,-0.642281,-10.465553,No
7304,m_1458____18236192____26093536,21,-1.591841,-18.010616,No
7305,s_2718____11569208____30758710,26,-0.399146,16.213856,No
7306,s_2624____27220342____31161670,20,-0.469711,-0.342233,No
7307,NS-015331121-0000,24,0.220080,1.000000,Yes
7308,m_282490____23958834____23815308____23977398,26,-0.659631,-12.918308,No
7309,NS-050092097-0000,26,-1.207971,-3.010000,Yes
7310,m_527____13603656____22448804,17,-1.396892,2.436988,No
7311,s_282770____26471720____26550132,21,-1.101882,15.897281,No
7312,m_274552____23519418____24982128____15988664,27,-0.578083,-3.351969,No
7313,m_274552____23521782____15971778____15983116,22,-0.131538,-6.168468,No
7314,NS-019454194-0000,21,-0.031054,8.450000,Yes
7315,m_275592____19666716____21829970____13186554,26,-0.905537,-13.912974,No
7316,NS-005901605-0000,23,-0.457148,2.450000,Yes
7317,s_2____14600554____7116974____86619,27,-0.277906,1.086539,No
7318,m_282151____34303074____28036194____25235230,26,0.081238,-7.330270,No
7319,NS-022366723-0000,20,-0.541776,-10.690000,Yes
7320,s_270004____20330034____13397822,21,-1.075861,-6.175562,No
7321,m_275592____14114760____18922548____19071238,27,-0.709379,10.015965,No
7322,m_276450____27871590____14203858____18783432,28,-0.444389,-14.719911,No
7323,s_11____4555380____31574918,27,-0.964281,5.999306,No
7324,NS-019843618-0000,17,0.081597,-7.320000,Yes
7325,m_274552____18757970____25000260____25049982,19,-1.112212,-1.351894,No
7326,m_275592____18896788____14140296____13186508,24,-0.301265,-0.834046,No
7327,m_275592____25036742____13187404____14133316,27,-1.655240,-5.390780,No
7328,NS-054217595-0001,16,0.037052,10.340000,Yes
7329,m_275592____14115026____14136040____25325882,28,-0.615531,14.034631,No
7330,NS-006567696-0000,15,-0.374001,8.610000,Yes
7331,m_283090____29133598____28395068____28395364,28,-2.027933,-20.048389,No
7332,m_274552____23521432____24968266____25036906,28,-1.456280,-10.042892,No
7333,NS-022312784-0000,25,-1.085942,7.990000,Yes
7334,m_282151____25175162____27618892____25237968,27,-1.701251,-7.837739,No
7335,NS-025747258-0000,14,-1.108134,-7.300000,Yes
7336,m_275592____18897290____18992680____14134582,26,-1.367352,-12.010398,No
7337,NS-012805780-0000,20,-1.233682,-10.900000,Yes
7338,m_22____13208892____18340314,23,-0.406528,3.860504,No
7339,NS-020181511-0000,19,0.294214,2.960000,Yes
7340,s_2718____29609882____867754,27,-0.757192,13.457608,No
7341,m_274552____23519350____13184798____15985274,27,-1.158135,0.626245,No
7342,NS-012946508-0000,21,-0.481788,7.590000,Yes
7343,s_1458____15080528____21997140,29,-0.996647,9.011402,No
7344,NS-020202474-0000,17,-0.502036,2.050000,Yes
7345,s_11____25822712____53942,22,-0.833282,19.539772,No
7346,m_188690____14041350____25753308,21,-1.133033,-3.069234,No
7347,NS-019685213-0000,26,-0.764085,-8.780000,Yes
7348,m_11____28644444____25986502,22,-0.559187,-12.511779,No
7349,NS-020323984-0000,25,-0.892729,11.280000,Yes
7350,m_275592____14114744____14140770____15856210,27,-0.652103,-3.615498,No
7351,m_275592____23818874____15843312____14129756,27,-1.488785,17.825205,No
7352,NS-005900483-0000,20,-0.373703,-7.410000,Yes
7353,m_11____25831262____25928416,26,-1.281449,13.816330,No
7354,s_11____92903____22138116,24,-0.622533,-4.382243,No
7355,NS-012644261-0001,23,-1.486442,2.800000,Yes
7356,m_11____9292880____9479852,19,-0.452114,-6.801202,No
7357,NS-020228071-0000,22,-0.312526,-15.740000,Yes
7358,m_282151____27674576____25181620____25242458,28,-1.256380,10.179912,No
7359,m_274552____23519496____24994242____15987956,26,-1.324046,-5.560746,No
7360,NS-023568893-0000,23,-0.739206,-11.600000,Yes
7361,m_274552____23522486____24983482____25062004,24,-0.987310,-6.857709,No
7362,m_274552____18630718____25001650____15986620,24,-0.873427,-9.483170,No
7363,m_275592____18896076____15843584____15862244,27,-1.367484,0.785119,No
7364,s_2430____26896138____26872230,23,-0.922743,-4.574375,No
7365,m_240690____29639110____24777018,21,-1.545268,11.376143,No
7366,s_2718____2205578____30755600,24,-0.601908,-2.606241,No
7367,NS-022315305-0000,26,-0.982727,-17.610000,Yes
7368,m_274552____23520200____15971636____15979226,24,0.131287,12.204850,No
7369,s_38____28543050____27063370,26,-0.384085,-17.578547,No
7370,s_22____24202166____9296982,27,-0.505527,-4.705272,No
7371,m_271362____30593454____11533340,21,-0.352242,-13.364942,No
7372,m_276450____18699356____27787544____28196638,26,-1.128344,8.219268,No
7373,m_275592____18896028____13187390____21839828,28,-1.276149,4.682335,No
7374,m_282151____25219646____25168314____25246800,24,-0.840315,-13.605379,No
7375,NS-021604904-0000,31,-0.872478,1.280000,Yes
7376,m_269862____19470196____7200322,22,-2.342907,-3.959374,No
7377,s_11____10339216____7877618,26,-1.651745,-7.370144,No
7378,NS-019552310-0000,23,-0.489890,-12.990000,Yes
7379,m_274552____23522366____24973024____13453972,23,-0.006192,5.937260,No
7380,m_275592____20019910____15840832____15863894,27,-1.347772,8.442715,No
7381,s_22____6586674____6467364,21,-0.276186,-11.260198,No
7382,m_275592____24342214____15843626____14134782,26,-0.967311,15.847707,No
7383,m_279130____28094192____28139496____28196156,24,-0.160737,-8.708463,No
7384,m_282151____25215348____25178502____25241416,27,-0.965040,1.205309,No
7385,NS-019485914-0000,21,-0.340726,-14.010000,Yes
7386,m_274552____23522108____13185990____25061962,26,-1.437821,-19.309864,No
7387,m_274552____19647272____15964064____15975502,22,-0.310540,0.287188,No
7388,m_274552____23520868____25007330____15980630,29,-1.141859,-6.166193,No
7389,NS-018396569-0000,24,-0.740777,-11.950000,Yes
7390,m_275592____18897034____15846212____15858826,29,-1.019520,-2.044170,No
7391,m_274552____14900014____24996698____15988322,25,-1.644037,-14.136370,No
7392,m_274552____23519574____25005378____15981340,29,-1.059983,-5.855189,No
7393,s_240690____24542542____34773060,25,-1.347156,-5.462103,No
7394,m_275592____18896844____15843512____13186204,24,-0.398519,-7.801428,No
7395,m_274552____23522232____15968910____15980878,25,-0.428214,-4.109782,No
7396,NS-005166170-0000,15,0.030696,-9.520000,Yes
7397,m_274552____23518518____15962896____15985078,25,-0.722583,-2.281645,No
7398,m_274552____23522486____13184816____13454306,21,-0.962359,-20.433517,No
7399,m_275592____14114672____15842646____14133594,25,-0.965799,-14.849894,No
7400,NS-019824062-0000,24,-0.956579,-14.780000,Yes
7401,m_276010____17281836____17254752____24752162,23,-1.178034,-17.580980,No
7402,m_274552____23522440____24975390____15977140,24,-0.721550,2.755742,No
7403,NS-021810656-0000,20,-0.286166,11.440000,Yes
7404,s_22____27271526____14391936,26,-1.997342,-9.057070,No
7405,s_271948____17637982____9926082,24,-0.940589,8.001009,No
7406,m_274552____24795932____15961236____15982184,24,-0.788479,-8.996352,No
7407,m_275592____14114872____18917020____15860526,26,-0.450931,-6.133489,No
7408,NS-020386594-0000,23,-0.751898,3.630000,Yes
7409,m_275592____14114540____14137796____19071372,27,-1.764448,-2.434676,No
7410,m_279130____28136920____28597034____28194696,27,-1.555040,-7.797423,No
7411,NS-021513777-0000,30,-1.291092,-1.630000,Yes
7412,m_274552____23519640____24983414____25033446,24,-1.332406,11.319092,No
7413,m_274552____19121922____24991632____25042068,28,-1.709131,1.144021,No
7414,NS-019699129-0000,24,-0.699229,-13.300000,Yes
7415,m_282151____27633972____25187298____25269582,27,-0.341691,-4.029196,No
7416,NS-013288802-0000,30,-0.547692,0.550000,Yes
7417,m_275592____19666716____18992868____25328068,27,-1.408514,-21.859365,No
7418,m_274552____23520236____15959684____25032136,24,-0.589598,-10.201325,No
7419,NS-020238366-0000,23,-0.306861,-3.600000,Yes
7420,s_40____13459598____13158502,27,-1.868085,7.325303,No
7421,NS-021950700-0000,22,-0.173996,-5.200000,Yes
7422,m_275592____25034364____15844964____15856876,28,-1.407399,2.999684,No
7423,NS-017818792-0000,18,0.254219,0.860000,Yes
7424,m_68____23323998____22163526,20,-0.913932,-4.186547,No
7425,NS-016930320-0000,21,-0.315240,14.130000,Yes
7426,m_274552____22609844____15960850____15981624,28,-1.192175,1.477729,No
7427,m_274552____23522116____13185766____25055346,28,-0.841855,-4.310970,No
7428,NS-019224597-0000,23,-0.664939,-2.780000,Yes
